Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
139,4,20161104,22016,CHA,36,0.419,10,0.333,17,0.708,7,42,24,16,18,0,BKN,0.520609795
140,4,20161104,22016,DAL,34,0.41,10,0.35700000000000004,17,0.85,7,37,18,13,21,1,POR,0.450124688
141,4,20161102,22016,DET,37,0.42,9,0.36,18,0.857,10,28,21,13,18,0,BKN,0.461959967
142,4,20161105,22016,MIN,33,0.393,4,0.211,22,0.759,17,24,12,17,19,0,OKC,0.402894136
143,4,20161105,22016,DEN,31,0.33,7,0.28,17,0.85,16,32,15,16,15,0,DET,0.410774785
144,4,20161102,22016,LAL,48,0.5329999999999999,9,0.409,18,0.9,11,31,24,15,25,0,ATL,0.5292636
145,4,20161102,22016,HOU,42,0.472,15,0.375,19,0.7040000000000001,19,35,25,20,21,0,NYK,0.586891465
146,4,20161105,22016,WAS,34,0.395,6,0.353,12,0.706,14,35,11,11,23,0,ORL,0.488507266
147,4,20161104,22016,ATL,32,0.386,5,0.2,23,0.639,10,37,22,18,24,0,WAS,0.483961347
148,4,20161104,22016,CHI,37,0.44,8,0.348,22,0.815,15,27,15,13,16,1,NYK,0.44137931
149,4,20161104,22016,LAC,32,0.376,8,0.29600000000000004,27,0.818,11,36,19,12,23,0,MEM,0.55862069
150,5,20161104,22016,UTA,30,0.375,11,0.423,15,0.625,9,33,15,12,19,1,SAS,0.425155208
151,5,20161104,22016,SAS,37,0.446,6,0.3,20,0.909,9,40,17,11,25,0,UTA,0.574844792
152,5,20161106,22016,NYK,42,0.506,8,0.4,17,0.895,10,29,18,13,26,1,UTA,0.477589742
153,5,20161105,22016,CLE,37,0.407,14,0.368,14,0.778,11,38,23,16,15,0,PHI,0.504925989
154,5,20161104,22016,GSW,39,0.453,5,0.156,14,0.7,9,31,26,20,13,0,LAL,0.407351286
155,5,20161104,22016,POR,36,0.45,12,0.387,21,0.8079999999999999,7,35,21,14,20,0,DAL,0.5498753120000001
156,5,20161105,22016,MIL,41,0.5,14,0.424,21,0.84,17,36,28,17,22,1,SAC,0.623076923
